0	-256
0.0100000000000000	-253.710399032132
0.0200000000000000	-250.375936866069
0.0300000000000000	-246.025014739400
0.0400000000000000	-240.689957610331
0.0500000000000000	-234.406823509087
0.0600000000000000	-227.215199657207
0.0700000000000000	-219.157986400031
0.0800000000000000	-210.281170035141
0.0900000000000000	-200.633585651819
0.100000000000000	-190.266671123735
0.110000000000000	-179.234213419032
0.120000000000000	-167.592088408657
0.130000000000000	-155.397995365254
0.140000000000000	-142.711187351197
0.150000000000000	-129.592198695395
0.160000000000000	-116.102570754516
0.170000000000000	-102.304577145195
0.180000000000000	-88.2609496198775
0.190000000000000	-74.0346057402074
0.200000000000000	-59.6883794784806
0.210000000000000	-45.2847558498689
0.220000000000000	-30.8856106459521
0.230000000000000	-16.5519563038594
0.240000000000000	-2.34369490518374
0.250000000000000	11.6806207449795
0.260000000000000	25.4640170557514
0.270000000000000	38.9513197522603
0.280000000000000	52.0893633421686
0.290000000000000	64.8271892036208
0.300000000000000	77.1162316096993
0.310000000000000	88.9104910649902
0.320000000000000	100.166694392197
0.330000000000000	110.844441070608
0.340000000000000	120.906335393337
0.350000000000000	130.318104076309
0.360000000000000	139.048699018686
0.370000000000000	147.070384981507
0.380000000000000	154.358812018443
0.390000000000000	160.893072559552
0.400000000000000	166.655743115327
0.410000000000000	171.632910634015
0.420000000000000	175.814183609862
0.430000000000000	179.192688103222
0.440000000000000	181.765048895338
0.450000000000000	183.531356060554
0.460000000000000	184.495117296754
0.470000000000000	184.663196410543
0.480000000000000	184.045738407031
0.490000000000000	182.656081684738
0.500000000000000	180.510657884003
0.510000000000000	177.628879982177
0.520000000000000	174.033019270610
0.530000000000000	169.748071886975
0.540000000000000	164.801615611527
0.550000000000000	159.223657667571
0.560000000000000	153.046474294445
0.570000000000000	146.304442885716
0.580000000000000	139.033867506061
0.590000000000000	131.272798617212
0.600000000000000	123.060847856653
0.610000000000000	114.438998722158
0.620000000000000	105.449414021044
0.630000000000000	96.1352409449621
0.640000000000000	86.5404146294094
0.650000000000000	76.7094610518386
0.660000000000000	66.6873001133855
0.670000000000000	56.5190497369346
0.680000000000000	46.2498317985685
0.690000000000000	35.9245806905137
0.700000000000000	25.5878552916540
0.710000000000000	15.2836550966274
0.720000000000000	5.05524122664463
0.730000000000000	-5.05503698540937
0.740000000000000	-15.0059091761249
0.750000000000000	-24.7573442749407
0.760000000000000	-34.2707033833125
0.770000000000000	-43.5088846628316
0.780000000000000	-52.4364597267993
0.790000000000000	-61.0198010727002
0.800000000000000	-69.2272001373307
0.810000000000000	-77.0289756018181
0.820000000000000	-84.3975716202080
0.830000000000000	-91.3076456924910
0.840000000000000	-97.7361459506679
0.850000000000000	-103.662377674519
0.860000000000000	-109.068058901926
0.870000000000000	-113.937365046685
0.880000000000000	-118.256962484581
0.890000000000000	-122.016031115807
0.900000000000000	-125.206275958443
0.910000000000000	-127.821927873531
0.920000000000000	-129.859733566960
0.930000000000000	-131.318935056903
0.940000000000000	-132.201238837655
0.950000000000000	-132.510775011249
0.960000000000000	-132.254046697115
0.970000000000000	-131.439870067004
0.980000000000000	-130.079305387459
0.990000000000000	-128.185579485020
1	-125.774000080069
1.01000000000000	-122.861862463636
1.02000000000000	-119.468349017461
1.03000000000000	-115.614422101187
1.04000000000000	-111.322710851479
1.05000000000000	-106.617392456308
1.06000000000000	-101.524068483357
1.07000000000000	-96.0696368545881
